0,194,476,688,1078,1379
0,195,1670,519,737,586
0,196,598,1003,613,1575
0,197,978,1468,707,772
0,198,1232,617,1173,1295
0,199,1370,1444,1448,1464
0,200,1555,421,358,1200
0,201,348,533,510,1006
0,202,1114,1557,892,1252
0,203,858,1571,1079,1039
0,204,578,1631,697,1593
0,205,1481,1579,801,712
0,206,275,794,929,1477
0,207,1445,867,1638,812
0,208,1643,769,1079,454
0,209,1291,791,1601,525
0,210,398,557,597,374
0,211,364,577,1482,1572
0,212,1119,683,802,567
0,213,533,1298,724,1452
0,214,803,1423,356,1620
0,215,842,1432,338,1237
0,216,1541,1319,545,1496
0,217,1398,524,623,1594
0,218,637,1294,1478,866
0,219,1229,870,1630,545
0,220,1237,1515,1236,867
0,221,1148,1523,1366,501
0,222,1458,782,1630,741
0,223,670,335,984,1042
0,224,1297,798,1282,1198
0,225,1380,275,1364,342
0,226,766,1362,1383,1207
0,227,417,1502,1258,315
0,228,1673,1221,1211,1001
0,229,1320,818,850,282
0,230,827,763,967,1150
0,231,1264,1296,452,1267
0,232,1444,1632,1327,821
0,233,1204,346,1561,1154
0,234,1316,1276,536,493
0,235,551,1208,1492,323
0,236,1215,838,481,1170
0,237,1109,904,1476,1181
0,238,808,1378,1623,1374
0,239,608,932,1511,662
0,240,832,1476,1203,420
0,241,452,596,370,684
0,242,945,526,615,1256
0,243,1610,1308,1057,999
0,244,1173,1220,963,1268
0,245,1087,1539,1154,1302
0,246,996,506,364,1161
0,247,396,622,272,1420
0,248,677,797,1369,719
0,249,1316,504,992,285
0,250,1602,813,722,855
0,251,605,1592,1064,1323
0,252,529,1264,512,1667
0,253,352,416,1441,833
0,254,1006,699,331,378
0,255,1497,862,287,326
0,256,1632,1423,1508,1621
0,257,649,320,734,676
0,258,375,840,436,1674
0,259,1565,1289,1034,706
0,260,1546,1036,564,1111
0,261,1292,706,1347,937
0,262,945,299,1240,1492
0,263,1332,601,874,1611
0,264,306,797,897,905
0,265,287,604,1372,657
0,266,1582,785,900,584
0,267,951,1606,1559,1255
0,268,1652,1076,1269,1089
0,269,1184,1212,1061,1308
0,270,536,523,932,737
1,7,1319,1339,1257,138
1,9,765,211,566,1447
1,13,413,1095,1476,1232
1,16,1063,666,1518,1396
1,17,1293,692,1671,1363
1,24,1187,1635,711,1021
1,36,576,402,959,186
1,37,885,1594,380,526
1,38,1001,1248,1254,1206
1,40,29,614,1522,1228
1,130,1047,743,145,783
1,171,904,1069,790,820
1,242,1504,625,690,457
1,250,960,392,1212,504
1,252,493,32,1542,1080
1,253,358,843,993,731
1,265,833,788,1524,555
1,267,1196,592,1301,1068
1,272,1150,451,342,222
1,273,1217,635,18,929
1,274,1369,93,1350,1418
1,275,1448,1236,924,109
1,276,862,1312,1061,655
1,277,1436,464,424,1598
1,278,123,663,1366,470
1,279,404,172,647,129
1,280,1351,81,92,1420
1,281,1438,444,75,87
1,282,1445,535,1051,85
1,283,182,1403,1442,386
1,284,883,83,386,4
1,285,1319,938,1561,894
1,286,351,1066,791,148
1,287,870,185,1495,263
1,288,1243,1042,1193,1591
1,289,108,1188,1405,1631
1,290,616,1331,617,1614
1,291,206,221,489,95
1,292,706,1457,639,1354
1,293,950,1620,347,419
1,294,211,926,826,1350
1,295,1164,1120,1380,674
1,296,1590,178,79,1342
1,297,753,658,565,79
1,298,1275,1465,625,1634
1,299,1097,587,654,582
1,300,840,1153,826,208
1,301,1030,80,1511,1502
1,302,976,731,1014,397
1,303,1444,204,1664,1344
1,304,1065,1635,435,221
1,305,391,1514,1673,1357
1,306,1312,118,1201,405
1,307,536,1053,1467,1566
1,308,25,408,965,649
1,309,952,1559,1425,190
1,310,727,1070,1165,610
1,311,575,1425,59,494
1,312,1176,148,758,686
1,313,519,89,421,1383
1,314,689,1523,1043,1169
2,31,424,676,1186,947
2,32,56,608,948,1262
2,34,979,236,86,181
2,125,694,727,903,39
2,250,103,1681,467,1300
2,253,415,1418,71,936
2,254,1337,1372,180,1120
2,274,435,479,983,539
2,275,216,1633,851,816
2,279,207,283,1092,249
2,281,1625,693,451,1324
2,298,421,844,1258,1097
2,306,137,1583,1645,639
2,308,506,682,652,409
2,316,1638,1335,917,552
2,317,1582,1378,374,1178
2,318,122,1427,1053,1612
2,319,167,1449,1669,1476
2,320,807,1048,1640,966
2,321,747,945,262,1063
2,322,662,99,295,1665
2,323,1591,1649,1275,86
2,324,734,1205,237,844
2,325,80,544,1617,630
2,326,1093,1189,527,168
2,327,1262,361,560,78
2,328,1150,1281,1145,1278
2,329,1206,971,826,1316
2,330,1009,395,312,109
2,331,1215,166,983,1133
2,332,1536,1211,1448,860
2,333,236,569,921,1676
2,334,1127,1137,1120,854
2,335,59,262,646,1489
2,336,747,255,1630,314
2,337,944,1663,606,738
2,338,877,1223,1225,394
2,339,1331,1428,1137,1274
2,340,1563,1154,314,538
2,341,1345,1046,141,1151
2,342,979,802,724,845
2,343,1364,730,1471,820
2,344,1566,152,766,1058
2,345,168,859,271,1084
2,346,1088,752,917,1
2,347,368,435,821,941
2,348,183,1023,1292,569
2,349,900,28,731,1158
2,350,1495,459,1329,1304
2,351,481,1331,1512,936
2,352,1264,1524,168,902
2,353,685,870,497,1190
2,354,1178,102,1339,1082
3,17,741,1615,526,779
3,31,1587,665,1017,873
3,32,1425,877,1291,1040
3,214,242,943,389,1330
3,250,18,729,1168,1373
3,254,1524,1229,376,548
3,275,926,1481,1148,354
3,277,304,218,1221,1045
3,279,796,364,166,427
3,298,1604,816,547,501
3,308,1374,684,982,1255
3,320,184,177,938,1589
3,333,1117,924,861,1661
3,344,1635,624,1278,1231
3,346,607,93,920,61
3,348,924,437,95,771
3,355,1170,1617,1167,500
3,356,1051,1067,469,716
3,357,144,849,1256,887
3,358,781,1399,54,1054
3,359,739,865,1504,347
3,360,165,728,1349,1149
3,361,90,121,797,1358
4,0,973,1020,254,1384
4,1,119,1237,1032,227
4,8,1595,1210,1161,1066
4,11,743,1061,606,1066
4,12,44,1177,1568,18
4,13,504,1485,848,1039
4,16,877,1269,1005,1261
4,17,1067,767,1438,1008
4,29,1472,344,1041,980
4,33,1610,336,1030,569
4,37,489,1545,1474,552
4,39,43,1491,187,197
4,54,1368,470,1385,936
4,55,1355,997,824,1622
4,59,610,320,669,1178
4,64,1483,893,754,562
4,66,1407,88,1112,532
4,68,332,1124,1459,649
4,70,312,556,58,1387
4,72,731,869,1135,965
4,77,1354,1360,490,1638
4,81,1481,80,920,1296
4,82,1447,983,280,824
4,85,51,251,1035,1130
4,89,45,1678,1643,1163
4,90,495,1306,1541,557
4,91,1561,865,802,152
4,98,1528,465,93,1546
4,100,1646,1438,1374,724
4,102,227,1370,695,1625
4,108,1659,341,1182,1061
4,109,73,1296,599,557
4,110,563,1191,1667,734
4,112,1029,1469,254,333
4,116,325,211,1565,926
4,126,1286,191,1541,1594
4,127,1210,267,627,1548
4,132,516,1422,7,58
4,135,1214,289,1129,930
4,136,909,572,505,1050
4,141,770,612,1169,32
4,142,1594,1501,1337,105
4,153,1372,115,1575,610
4,155,1328,996,257,1567
4,156,1560,857,1324,1227
4,158,760,621,539,1251
4,163,913,946,1420,1279
4,168,681,84,692,1418
4,170,1414,726,1259,1339
4,174,1273,964,1504,1011
4,175,855,1314,872,1432
4,176,985,1174,1549,674
4,179,819,899,720,644
4,180,1473,1000,1174,1579
4,181,358,1329,923,356
4,182,1609,280,296,1333
4,184,1611,596,717,963
4,185,1221,1103,1489,157
4,192,970,310,779,334
4,202,820,1405,1316,854
4,203,888,1589,591,873
4,207,1624,103,782,583
4,208,599,1547,300,53
4,209,1092,147,468,1398
4,212,261,833,656,613
4,214,1002,1162,1042,917
4,219,1128,1147,1177,900
4,225,1240,20,626,592
4,228,571,1132,613,1404
4,231,285,693,461,1559
4,233,1482,751,186,1178
4,234,481,220,859,1164
4,239,698,1547,1473,915
4,242,1080,1261,47,1483
4,243,1679,797,722,908
4,245,893,1404,1287,269
4,249,792,1365,513,1269
4,262,885,1009,1313,1103
4,264,1352,834,280,978
4,271,1062,685,1616,899
4,362,78,1374,617,599
4,363,634,254,1343,253
4,364,613,879,814,1069
4,365,1607,1498,1654,698
4,366,124,989,1569,1058
4,367,1300,1513,1355,1660
4,368,1577,1610,906,1135
4,369,292,252,1632,1136
4,370,283,978,1480,804
4,371,1671,325,99,746
4,372,1353,1296,315,1215
4,373,528,38,1197,263
4,374,1674,1134,1408,1427
4,375,1313,1251,775,805
4,376,1105,866,1253,758
4,377,144,251,477,706
4,378,220,1004,850,1042
4,379,308,1387,1662,1308
4,380,1292,985,483,786
4,381,1637,1306,1344,578
4,382,226,1541,896,1303
4,383,527,494,1490,46
4,384,99,1441,521,789
4,385,125,1035,538,1371
4,386,1205,215,1510,1154
4,387,882,1107,1116,712
4,388,1206,1104,1287,1352
4,389,1156,681,1301,624
4,390,300,909,1227,146
4,391,868,222,1062,79
4,392,1538,1495,286,1207
4,393,144,1564,1570,1060
4,394,137,325,833,1165
4,395,1034,668,818,516
4,396,169,547,934,560
4,397,459,131,324,766
4,398,1516,859,358,669
4,399,1142,355,677,978
4,400,350,205,780,566
4,401,1445,88,785,974
4,402,687,862,610,298
4,403,940,1100,316,1300
4,404,140,661,1292,682
4,405,1199,912,913,1560
4,406,809,1509,1108,621
4,407,1409,1540,1237,775
4,408,1265,796,130,1562
4,409,1359,1298,1271,694
4,410,1599,1327,1171,139
4,411,36,3,817,1435
4,412,104,315,956,307
4,413,953,1037,743,518
4,414,1465,1458,783,1249
4,415,80,530,1651,1142
4,416,295,1004,686,822
4,417,313,939,1078,865
4,418,1304,1156,850,676
4,419,130,350,1480,101
4,420,1105,1518,1568,466
4,421,968,1314,15,1680
4,422,237,290,1665,340
4,423,1468,718,83,1402
4,424,568,1394,1680,809
4,425,1063,139,351,497
4,426,973,758,517,1050
4,427,218,1612,1158,1466
4,428,280,1156,166,1000
4,429,602,357,327,664
4,430,1273,669,808,658
4,431,1350,800,1255,737
4,432,1173,1631,1441,548
4,433,263,1591,62,941
4,434,557,1361,960,1393
4,435,1132,1488,1227,1021
4,436,1119,1354,18,1131
4,437,466,46,1596,1188
4,438,591,1533,318,232
4,439,1476,342,999,527
4,440,908,1047,332,975
4,441,1289,1509,663,171
4,442,966,1044,1648,465
4,443,569,960,622,1315
4,444,662,285,1509,224
4,445,1061,501,949,478
4,446,625,709,522,653
4,447,1273,204,1536,1610
4,448,1017,902,1201,689
4,449,571,196,294,817
4,450,1651,255,850,698
4,451,1535,1492,1586,1652
4,452,188,172,751,1170
4,453,1244,883,612,701
4,454,1126,738,150,83
4,455,728,1498,167,1666
5,0,1363,636,670,280
5,2,1595,1255,1638,567
5,3,1618,111,882,555
5,5,20,235,228,1034
5,6,1005,1155,1338,1663
5,7,1392,728,33,999
5,9,683,598,130,847
5,10,260,1390,1401,893
5,13,885,1149,1270,21
5,14,589,261,1140,686
5,15,1408,721,1353,1566
5,16,1174,194,1678,1043
5,17,427,1043,1164,74
5,23,1218,1580,1072,87
5,24,1020,417,1527,725
5,25,1587,1675,349,669
5,28,1657,162,812,441
5,30,389,936,1561,710
5,36,20,1142,1003,351
5,38,954,253,1492,154
5,45,746,701,1268,1339
5,51,624,209,454,111
5,53,1373,1520,183,376
5,54,1620,319,1076,1254
5,55,543,922,179,1498
5,56,201,1397,300,129
5,59,1628,58,627,187
5,63,1407,1004,1546,33
5,64,780,1588,1422,1223
5,65,1659,238,789,669
5,66,1114,731,1040,859
5,67,908,1094,239,1377
5,70,829,271,897,1497
5,71,552,634,423,1507
5,73,612,1586,1218,877
5,76,997,1601,1608,581
5,78,1523,990,1317,1455
5,80,119,820,1524,1271
5,81,230,1602,1645,446
5,82,792,438,777,256
5,85,1000,1032,1560,1157
5,86,1314,1441,771,707
5,88,752,1591,353,1260
5,89,687,374,1595,276
5,90,443,1008,909,842
5,91,1272,1625,198,742
5,93,629,575,1071,221
5,96,226,1606,711,1582
5,97,893,1583,1539,846
5,99,1,821,68,281
5,102,1,1221,197,1661
5,104,651,687,135,956
5,110,1391,1073,956,1228
5,125,1161,967,1435,1673
5,127,1559,1002,803,1033
5,128,1110,571,932,1262
5,134,973,922,1617,1633
5,138,1160,1507,1214,982
5,140,1604,552,1124,143
5,141,874,923,1142,159
5,142,195,1477,1556,1353
5,144,1375,866,1439,952
5,145,273,1064,1133,571
5,147,933,191,155,1268
5,149,908,202,552,343
5,150,1648,1348,1283,926
5,152,1409,1672,774,1168
5,158,1055,1092,1368,1221
5,167,1080,382,611,1378
5,170,903,1465,685,765
5,171,1546,1499,1100,1617
5,174,1115,357,341,1249
5,175,372,385,809,1058
5,178,808,1402,1656,912
5,193,885,887,638,316
5,203,1188,660,1213,1083
5,213,1103,1298,1402,815
5,215,1599,137,1243,232
5,216,199,101,373,596
5,217,380,549,641,1402
5,219,79,872,1159,816
5,241,687,1335,558,1171
5,242,1261,41,1469,83
5,243,1199,1552,739,58
5,244,1282,989,1519,1534
5,245,872,1619,74,1237
5,246,1142,850,335,349
5,247,281,106,340,1561
5,250,1130,1102,314,768
5,257,177,847,1620,1044
5,262,928,598,1459,998
5,263,990,1158,100,925
5,264,685,146,1464,700
5,265,1039,1304,920,1152
5,267,639,1540,1482,148
5,272,1510,1629,423,452
5,277,1087,1418,1073,211
5,279,1338,374,550,730
5,282,1395,1357,452,50
5,283,1093,1284,112,651
5,285,212,1536,1345,824
5,286,1220,677,1079,1236
5,292,326,1294,859,652
5,293,757,1480,438,198
5,294,1485,57,290,622
5,298,1623,319,1174,1541
5,301,744,687,923,889
5,305,856,1036,1557,999
5,306,1481,1186,248,1507
5,307,1654,817,582,1656
5,309,703,278,162,1143
5,312,737,133,1297,12
5,313,1372,911,1588,821
5,347,1534,1106,781,1483
5,350,649,1391,1286,996
5,352,1483,1573,281,168
5,354,1071,415,693,1093
5,360,1476,1573,1228,1416
5,364,338,1446,381,1151
5,377,1520,439,988,1043
5,388,1286,1419,843,1238
5,403,1439,1467,1312,1527
5,404,606,1358,1475,835
5,405,1581,1313,660,1364
5,416,1137,1061,1608,1615
5,431,867,682,1284,1436
5,444,662,863,611,419
5,451,701,1280,1681,637
5,457,906,774,1469,1344
5,458,675,1600,1216,923
5,459,838,1573,589,571
5,460,598,1388,999,281
5,461,1211,837,1169,593
5,462,1010,1170,985,204
5,463,335,584,438,1071
5,464,235,100,411,770
5,465,1460,1512,992,994
5,466,1306,439,1380,425
5,467,1201,1498,1037,646
5,468,694,755,1046,573
5,469,439,22,1015,75
5,470,1551,587,396,1062
5,471,126,722,101,1010
5,472,563,1293,1443,452
5,473,445,883,629,911
5,474,924,1427,397,231
5,475,891,673,1294,1668
5,476,1177,645,896,738
5,477,1331,1121,1505,900
5,478,156,367,232,765
5,479,931,670,1371,964
5,480,1549,1039,1389,1038
5,481,1676,1342,1355,1495
5,482,440,1485,688,1087
5,483,651,675,925,49
5,484,601,1593,692,1511
5,485,1405,875,887,933
5,486,1213,1088,1315,427
5,487,1053,763,1511,1559
5,488,593,380,445,75
5,489,679,775,300,31
5,490,1004,562,1497,1437
5,491,667,582,108,1111
5,492,1625,1589,754,21
5,493,604,757,629,644
5,494,1380,909,1352,1231
5,495,1199,749,1573,1649
5,496,126,549,1174,1485
5,497,613,287,4,880
5,498,209,1398,703,1172
5,499,844,647,252,278
5,500,1099,169,1244,1095
5,501,139,567,1092,606
5,502,1548,577,1127,1599
5,503,192,348,1013,895
5,504,87,1063,1592,1040
5,505,597,1643,947,866
5,506,1628,1475,835,710
5,507,881,572,826,838
5,508,1406,897,336,673
5,509,1578,225,192,1302
5,510,911,826,569,757
5,511,1176,1315,46,909
5,512,1642,1205,422,106
5,513,1398,1169,1215,330
5,514,1675,1636,722,724
5,515,197,820,1599,1317
5,516,1526,1325,821,315
5,517,390,1379,954,1174
5,518,1062,951,1319,192
5,519,339,720,227,303
5,520,287,1274,706,414
5,521,1326,1019,1477,977
5,522,211,894,929,910
5,523,1499,843,1058,1179
5,524,192,790,220,1003
5,525,234,1370,1015,420
5,526,1166,1447,1572,1068
5,527,1570,1417,1060,1351
5,528,1556,688,1593,1405
5,529,997,1169,1109,1024
5,530,1587,1473,929,1621
5,531,1499,1100,1045,1666
5,532,715,986,1604,1384
5,533,255,1097,1409,1584
5,534,1476,271,384,1612
5,535,1025,439,593,942
5,536,1180,1036,235,275
5,537,163,998,759,370
5,538,587,844,787,1620
6,0,1622,535,526,872
6,1,128,755,1508,1460
6,3,1215,1411,1624,819
6,4,783,1021,1350,1547
6,5,350,1433,876,1500
6,6,21,1293,1076,1555
6,9,94,1114,1319,1153
6,11,1049,401,204,1655
6,17,929,188,163,23
6,22,1154,1383,1200,951
6,28,321,861,1397,1158
6,31,753,1580,984,1206
6,32,756,320,1056,1142
6,35,1478,757,826,1180
6,36,945,1068,796,1409
6,37,131,282,204,277
6,39,1644,939,687,797
6,43,797,1115,75,1058
6,45,299,353,335,1251
6,47,1446,1589,1302,129
6,48,739,841,1280,1079
6,50,235,696,828,1163
6,51,1094,1149,1169,1466
6,52,1198,1611,464,930
6,53,1418,1242,916,1006
6,54,844,325,1089,1491
6,55,966,1235,1151,732
6,56,1158,953,1601,1125
6,57,1495,321,943,1641
6,58,1303,114,1681,835
6,61,1034,1039,10,98
6,63,1003,328,1423,860
6,64,1162,717,1609,1174
6,65,1552,927,1078,1086
6,66,1253,723,1568,1236
6,67,1290,1130,1401,1036
6,68,249,1154,192,1152
6,70,10,1214,1464,1166
6,71,1035,877,84,1050
6,72,1229,114,803,923
6,73,1380,881,957,797
6,76,424,157,1128,188
6,77,1318,365,871,1225
6,78,1379,1547,1522,289
6,80,1120,1188,191,1504
6,81,301,1595,1116,476
6,82,1353,135,1380,1073
6,83,270,900,1491,1190
6,85,885,1669,1090,59
6,86,312,105,1478,1080
6,87,695,1040,851,753
6,88,1566,260,1381,698
6,89,1088,832,411,750
6,90,316,687,1475,1646
6,91,855,1104,1419,852
6,92,823,1422,984,1155
6,93,1169,1514,1017,867
6,96,694,1065,1363,996
6,97,24,880,913,1679
6,99,1330,265,1316,1119
6,100,1149,340,347,353
6,101,1353,369,1583,1565
6,102,1156,940,1507,1626
6,103,1158,684,75,879
6,104,1519,1285,754,1468
6,108,249,1559,793,344
6,110,41,1548,1130,46
6,118,1290,1368,1548,255
6,125,960,917,807,1355
6,127,347,1031,349,1634
6,130,1648,122,1207,1406
6,132,1047,1112,896,169
6,133,978,157,402,1109
6,134,1452,1133,283,1237
6,136,1110,1375,1206,284
6,137,1640,1269,1361,1533
6,138,1506,748,1659,233
6,139,1600,207,1539,750
6,140,183,1546,1593,1072
6,141,1328,1481,840,1005
6,142,536,1261,336,1542
6,143,1041,357,1045,1119
6,145,1451,1294,74,342
6,147,1147,979,1330,336
6,150,1642,1043,1667,46
6,151,964,993,1238,1086
6,152,1633,390,1576,831
6,153,862,1335,1511,398
6,154,445,1491,1562,169
6,155,1172,990,1048,1202
6,156,1142,1096,783,366
6,158,715,883,700,1482
6,160,98,1277,1169,1536
6,161,718,1385,968,1337
6,162,291,1354,297,344
6,165,1318,1410,463,1231
6,166,823,1485,1289,1603
6,167,1337,1670,303,1114
6,170,1048,1059,1599,120
6,171,702,1115,517,1582
6,174,1058,361,1655,1008
6,175,1103,284,25,1654
6,176,971,268,1067,1427
6,178,771,1311,684,1626
6,179,1485,24,482,936
6,180,1069,198,38,971
6,181,1104,961,531,846
6,184,1323,792,724,1400
6,185,1448,1087,886,811
6,187,1638,1019,1079,1326
6,193,1074,1400,1048,1336
6,194,1077,402,1495,1149
6,195,751,1298,324,356
6,196,1505,1485,1608,444
6,197,1271,1356,1328,1197
6,200,1415,1649,182,1150
6,209,279,1294,1383,983
6,212,446,163,1071,1679
6,213,368,59,781,1300
6,214,304,1020,1127,307
6,215,1238,149,753,992
6,216,829,727,721,1678
6,217,939,1316,968,999
6,218,1321,900,1232,1349
6,219,1137,330,1466,327
6,227,249,956,1217,746
6,228,778,1350,235,1634
6,230,1281,767,1140,1628
6,231,975,445,38,948
6,232,1426,983,1369,1174
6,234,361,1027,324,1510
6,236,1022,343,233,1035
6,237,745,1548,1409,737
6,238,1437,1654,309,260
6,239,1224,245,704,173
6,240,186,464,958,907
6,241,1564,416,1622,1104
6,242,965,1484,1008,737
6,243,753,1556,1428,1049
6,244,394,1439,1496,451
6,246,1574,1289,1308,1556
6,250,522,505,882,1454
6,251,1547,1429,123,708
6,263,988,1435,1474,1259
6,266,796,1253,1072,1297
6,272,1039,1266,1401,1407
6,274,945,818,1495,1385
6,275,84,1540,1082,1319
6,286,453,1453,753,923
6,296,1193,1128,806,727
6,298,307,1391,1660,1650
6,305,1529,471,1122,1507
6,308,1092,1339,802,902
6,313,1041,369,59,1590
6,315,1327,1629,1476,1669
6,326,979,262,365,928
6,333,1038,1504,692,1230
6,352,747,247,1634,1563
6,354,1524,205,330,522
6,359,482,207,522,1046
6,360,919,1470,1208,1587
6,362,1630,1569,1672,1159
6,364,223,111,281,1251
6,375,370,1267,1228,1203
6,376,1051,1289,1421,975
6,377,1203,1595,463,751
6,378,1130,1086,16,836
6,379,1577,1288,1187,883
6,380,1140,1567,1207,1134
6,381,987,1248,963,1032
6,383,531,210,1168,1598
6,385,13,1673,1500,759
6,386,980,19,763,1501
6,387,1417,791,1289,841
6,388,510,337,1663,283
6,389,1118,1496,261,122
6,392,1564,401,202,314
6,395,906,1207,920,1085
6,396,1521,1463,1040,838
6,397,323,1523,1313,756
6,399,1675,1513,1090,1590
6,400,1548,1411,38,1598
6,403,1307,1252,714,1439
6,404,976,1677,1035,424
6,405,1468,351,873,206
6,406,1202,16,814,1437
6,407,8,928,1341,1430
6,409,1069,1001,902,1382
6,410,1404,801,1152,753
6,412,1661,357,794,1467
6,414,1229,1638,1385,763
6,415,1214,953,937,857
6,418,1242,1484,447,1578
6,419,1118,1138,168,1167
6,421,1273,347,1571,329
6,422,884,1057,977,293
6,423,718,1644,942,1091
6,425,44,1150,1334,183
6,426,1677,1371,1194,1049
6,427,1393,294,741,1664
6,428,1324,254,391,708
6,430,750,747,353,1392
6,431,349,1669,728,1425
6,432,919,467,884,1254
6,433,833,1245,1574,954
6,434,1480,1351,768,119
6,435,1106,1225,1157,1242
6,436,800,1523,879,1326
6,437,692,1040,1121,1373
6,439,1109,341,767,778
6,441,724,852,857,391
6,459,1469,516,1059,1055
6,465,1554,199,1084,398
6,468,172,770,734,115
